Data;Sistema;Categoria;Unidade;Descrição do Problema;Qtd. de Pedidos;Analista;Tempo;Ticket;Ferramenta Ofensora;Impacto Financeiro;Importante para SDG?
09/11/2023;Promax;Limpeza de Mapa;"[""Maua""]";Limpeza de Mapa;;Andrei;00:05;INC3996076;;;False
09/11/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar cargas;;Jaquiel;00:40;;;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Presid Prudente""]";Limpeza de Mapa;;Andrei;00:05;INC3996343;;;False
09/11/2023;Cora;Pedido Sem Faturar;"[""Rio de Janeiro""]";Pedidos sem faturar devido ao cadastro do armazém;;Andrei;00:30;;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Camboriu""]";Limpeza de Mapa;;Madlyn;00:10;INC3995808;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Natal""]";Limpeza de mapa;;Madlyn;00:10;INC3995812;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Limpeza de mapa;;Madlyn;00:10;INC3995802;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Camboriu""]";Limpeza de mapa;;Madlyn;00:10;INC3995688;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Florianopolis (Sao Jose)""]";Limpeza de mapa;;Madlyn;00:10;INC3995656;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Limpeza de mapa;;Madlyn;00:10;INC3995515;Promax;;False
09/11/2023;Cora;Limpeza de Mapa;"[""Cascavel""]";Limpeza de mapa;;Madlyn;00:10;INC3995563;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Limpeza de mapa;;Madlyn;00:10;INC3995541;;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Campina Grande""]";Limpeza de mapa;;Madlyn;00:10;INC3995456;;;False
09/11/2023;Promax;NFs com Erro de Processamento;"[""Contagem""]";2 NFs Rejeitadas com EPEC bloqueado.;;Jaquiel;00:10;;;;False
09/11/2023;Cora;Pedido Sem Faturar;"[""Londrina""]";Identificamos que o pedido 108654 4704265112 não foi faturado. Validado no log PW01584S que pedido está sem preço vigente e não será Faturado.;1;Louise;00:20;;Promax;;False
09/11/2023;Promax;Limpeza de Mapa;"[""Lapa""]";Robô não limpou;;Jaquiel;00:05;INC3995289;;;False
09/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza fila;;Andrei;00:20;;;;False
09/11/2023;Cora;Pedido Sem Faturar;"[""Aracaju""]";Pedidos faturados na sessão;;Madlyn;01:00;INC3986547;Cora;;False
08/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Robô não limpou;;Jaquiel;00:05;INC3986620;;;False
08/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Robô não limpou;;Jaquiel;00:05;INC3986702;;;False
08/11/2023;Promax;Flag Pen. Log/Fin;"[""GEO CO"",""GEO RJ"",""GEO SP""]";Marcação;;Andrei;00:20;;;;False
08/11/2023;Cora;Pedido Sem Faturar;"[""Diadema""]";Validamos que haviam 6 pedidos em Diadema sem faturar.;6;Louise;00:30;;Cora;;False
08/11/2023;Cora;Pedido Sem Faturar;"[""Brasilia BR (Gama)""]";Pedidos não faturaram por estar com armazem diferente. Emitido manual pelo Promax;13;Louise;00:30;;Cora;;False
08/11/2023;Cora;Pedido Sem Faturar;"[""Agudos""]";Identificamos que o pedido 265126 4704265112 não foi faturado. Validado no log PW01584S que pedido está sem preço vigente e não será Faturado.;1;Louise;00:20;;Promax;;False
08/11/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação CDD sem Faturamento;;Madlyn;00:30;;Promax;;False
07/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
07/11/2023;Promax;Erro Att. Diária;"[""Salvador""]";Atualização travada 38S ;;Andrei;00:25;;;;False
07/11/2023;Promax;Erro Att. Diária;"[""Santa Luzia""]";Erro 37S;;Andrei;00:15;;;;False
07/11/2023;Promax;Erro Att. Diária;"[""Contagem""]";Erro 37S ;;Andrei;00:15;;;;False
07/11/2023;Promax;Erro Att. Diária;"[""Pouso Alegre""]";Erro 37 S;;Andrei;00:15;;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Presid Prudente""]";Limpeza de mapa;;Felipe;00:05;INC3978091;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Felipe;00:05;INC3978046;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Natal""]";Limpeza de mapa;;Felipe;00:05;INC3978014;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Praia Grande""]";Limpeza de mapa;;Felipe;00:05;INC3978021;;;False
07/11/2023;Cora;Pedido Sem Faturar;"[""Jacarepagua""]";Pedido AS (175200, 175199, 175198) não foram faturados, pois constava com armazém diferente dos demais pedidos;3;Louise;00:10;;;;False
07/11/2023;Cora;Pedidos Orfãos;"[""Maua""]";Pedido 4154 constava como orfão. Contudo ao analisarmos com o time do road se tratava de um pedido que seria deixado como reprogramado;1;Jucyelle;00:10;;;;False
07/11/2023;Cora;Pedidos Orfãos;"[""Maua""]";Identificamos 8 pedidos orfãos que constavam com status de reprogramado mas a cora não atualizou na tela de consulta pedidos;8;Louise;00:20;;Cora;;False
07/11/2023;Cora;Emissão de Comodatos;"[""Uberaba"",""Sao Cristovao"",""Pouso Alegre""]";Validar se os pedidos de comodatos foram emitidos de forma automática (Conforme grupo no teams);;Jucyelle;00:20;;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";Limpeza de mapa;;Bruna;00:05;INC3978245;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3978237;;;False
07/11/2023;Cora;Pedido Sem Faturar;"[""Mogi Mirim""]";Emissão NF data incorreto;715;Madlyn;00:20;;Promax;;False
07/11/2023;Cora;Pedidos Orfãos;"[""Maraba""]";Pedido órfão no BI (246238) devido N trazer o status de reprogramado. Foi necessário reprocessar o status;1;Felipe;00:10;;;;False
07/11/2023;Promax;Flag Pen. Log/Fin;"[""Jacarepagua""]";Impressão OCT pendente;;Bruna;00:05;;;;False
07/11/2023;Promax;Flag Pen. Log/Fin;"[""Manaus""]";Impressão OCT pendente;;Bruna;00:05;;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Ribeirao Preto""]";Limpeza de mapa;;Bruna;00:05;INC3978202;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";LImpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3977993;;;False
07/11/2023;Promax;Limpeza de Mapa;"[""Brasilia BR (Gama)""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3977876;;;False
07/11/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcação de Unidades sem Faturamento ;;Jucyelle;00:35;;;;False
07/11/2023;Cora;Atualizar Painel de Faturamento;"[""Londrina""]";Atualização Painel faturamento Cora ;;Jaquiel;00:20;;;;False
06/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
06/11/2023;Promax;Erro Att. Diária;"[""Ceara""]";Erro PW00038S, impressão de mapas de entrada;;Bruna;00:15;;;;False
06/11/2023;Promax;Flag Pen. Log/Fin;"[""Manaus""]";Impressão de OCTs pendentes;;Bruna;00:05;;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Limpeza de mapa ;;Felipe;00:05;INC3968898;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Brasilia XB""]";Limpeza de mapa;;Bruna;00:05;INC3968894;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Campos""]";Limpeza de mapa;;Bruna;00:05;INC3968847;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Salto (Jundiai)""]";Robô não limpou;;Jaquiel;00:05;INC3968121;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Robô não limpou;;Jaquiel;00:05;INC3968270;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Porto Alegre""]";Limpeza de mapa;;Bruna;00:05;INC3968765;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Jaquiel;00:05;INC3968384;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Cachoeiro""]";Robô não limpou;;Jaquiel;00:05;INC3968427;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Florianopolis (Sao Jose)""]";Robô não limpou;;Jaquiel;00:05;INC3968449;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Robô não limpou;;Jaquiel;00:05;INC3968470;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Barueri""]";Limpeza de mapa;;Bruna;00:05;INC3968701;;;False
06/11/2023;Promax;Erro Att. Diária;"[""Praia Grande""]";Arquivo alocado travando atualização na PW00038S;;Bruna;00:10;;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3968527;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Limpeza de Mapa;;Jucyelle;00:05;INC3968586;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Macacu""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3968528;;;False
06/11/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Jaquiel;00:05;INC3968384;;;False
06/11/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Flag CDD sem Faturamento;;Madlyn;00:30;;Promax;;False
05/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:30;;;;False
05/11/2023;Promax;Limpeza de Mapa;"[""Natal""]";Limpeza de mapa;;Bruna;00:05;INC3959631;;;False
05/11/2023;Promax;Execução PWPE0139;"[""Todas as GEOs""]";Executar Pwpe0139;;Felipe;00:15;;;;False
05/11/2023;Promax;Flag CDD S/ Fat;"[""Guarulhos"",""Contagem"",""Manaus""]";Marcar unidades que N iniciaram automaticamente atualização;;Felipe;00:15;;;;False
05/11/2023;Promax;Erro Att. Diária;"[""Cabo""]";Erro na atualização diária (37S);;Jucyelle;00:10;;;;False
05/11/2023;Promax;Limpeza de Mapa;"[""Petropolis""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3959298;;;False
05/11/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3959265;;;False
05/11/2023;Promax;Limpeza de Mapa;"[""Barueri""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;RITM12718657;;;False
05/11/2023;Promax;Limpeza de Mapa;"[""Praia Grande""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;RITM12718667;;;False
04/11/2023;Promax;Flag Pen. Log/Fin;"[""Todas as GEOs""]";Robo não marcou as unidades. ;;Andrei;00:50;;;;False
04/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza de fila;;Andrei;00:20;;;;False
04/11/2023;Promax;Limpeza de Mapa;"[""Salto (Jundiai)""]";Limpeza de mapa (robô não limpou);;Jucyelle;00:05;INC3957333;;;False
04/11/2023;Promax;Limpeza de Mapa;"[""Porto Alegre""]";Limpeza de mapa (robô não limpou);;Jucyelle;00:03;INC3957262;;;False
04/11/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:07;INC3957104;;;False
04/11/2023;Promax;Limpeza de Mapa;"[""Pelotas""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:03;INC3957005;;;False
04/11/2023;Promax;Limpeza de Mapa;"[""Florianopolis (Sao Jose)""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:03;INC3957002;;;False
04/11/2023;Promax;Limpeza de Mapa;"[""Imperatriz""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:03;INC3956961;;;False
03/11/2023;Cora;Pedidos Orfãos;"[""Rio de Janeiro""]";Identificamos 10 pedidos órfãos do CDD Rio de Janeiro que foram enviados para faturamento mas não chegaram a faturar;;Jucyelle;01:30;;Roteirizador;R$ 42.411,97;False
03/11/2023;Promax;Flag Pen. Log/Fin;"[""GEO SP"",""GEO BA"",""GEO CO""]";Robo não marcou as unidades. ;;Andrei;00:20;;;;False
03/11/2023;Cora;Pedidos Orfãos;"[""Rio de Janeiro""]";Análise pedidos órfãos, pedido faturado em outra unidade. ;;Andrei;02:00;;Cora;;False
03/11/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
03/11/2023;Promax;Erro Att. Diária;"[""Sao Paulo""]";NF de entrada não enviada para Sefaz. Após virada do sistema, NF foi reenviada;;Jaquiel;01:15;;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Caruaru""]";Robô não limpou;;Jaquiel;00:05;INC3954874;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Mogi Mirim""]";Limpeza de Mapa (Robô não limpou);;Jucyelle;00:05;INC3954831;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Macacu""]";Robô não limpou;;Jaquiel;00:05;INC3954830;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3954765;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Robô não limpou;;Jaquiel;00:05;INC3954566;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Aracaju""]";Robô não limpou;;Jaquiel;00:05;INC3954523;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Santa Luzia""]";Robô não limpou;;Jaquiel;00:05;INC3954329;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Robô não limpou;;Jaquiel;00:05;INC3954360;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Campina Grande""]";Robô não limpou;;Jaquiel;00:05;INC3954379;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Nova Friburgo""]";Robô não limpou;;Jaquiel;00:05;INC3954411;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Pelotas""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:03;INC3954387;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Brasilia BR (Gama)""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:03;INC3954365;;;False
03/11/2023;Cora;Pedidos Orfãos;"[""Pavuna""]";Reprocessar 1 pedido órfão que não atualizou o status no BI (estava com status de registrado);;Jucyelle;00:05;;;;False
03/11/2023;Promax;Limpeza de Mapa;"[""Itaperuna""]";Robô não limpou;;Marcela;00:03;INC3954177;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Campina Grande""]";Limpeza de mapa;;Bruna;00:05;;;;False
02/11/2023;Cora;Pedido Sem Faturar;"[""Cabo""]";Identificamos que o pedido 450373 ficou com status aguardando emissão de nota fiscal devido ao mesmo ter itens do pedido que constaram como falta.;;Jucyelle;00:40;;Promax;;False
02/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:30;;;;False
02/11/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Carga Pocket;;Felipe;00:20;;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Maraba""]";Limpeza de mapa (robô não limpou);;Jucyelle;00:05;RITM12710591;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Nova Minas""]";Flag Road pendente;;Jucyelle;00:03;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Cachoeiro""]";Flag Road pendente;;Jucyelle;00:03;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Alfenas""]";Flag Road pendente;;Jucyelle;00:03;;;;False
02/11/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao"",""Uberaba""]";Validar se os pedidos de comodato foram faturados (Conforme grupo de comodato AG do teams);;Jucyelle;00:10;;;;False
02/11/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Flegar Unidades sem faturamento;;Jucyelle;00:35;;;;False
02/11/2023;Promax;Erro Att. Diária;"[""GEO PR""]";PW04003E travando 03.04.29.04;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Piracicaba""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Diadema""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Moema""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Jacarei""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Guarulhos INT""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Jaguariuna""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Brasilia XB""]";Limpeza de mapa;;Felipe;00:05;INC3948064;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Norte""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Embu""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Flag Pen. ROAD;"[""Suzano""]";Flag Road pendente;;Bruna;00:05;;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Cebrasa""]";Limpeza de mapa;;Felipe;00:05;INC3948112;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Bruna;00:05;INC3948089;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Maceio""]";Limpeza de mapa;;Bruna;00:05;INC3948085;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Imperatriz""]";Limpeza de mapa;;Bruna;00:05;INC3948066;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Praia Grande""]";Robô não limpou;;Marcela;00:03;INC3947958 ;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Jacarepagua""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3948032;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Robô não limpou;;Marcela;00:03;INC3947856 ;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Robô não limpou;;Marcela;00:03;INC3947976 ;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Itaperuna""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;RITM12709858;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Macacu""]";Limpeza de mapa;;Felipe;00:05;INC3948000;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Equatorial (S. Maranhao)""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3947651;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Petropolis""]";Limpeza de mapa;;Felipe;00:05;INC3947972;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Agudos""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3947727;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Aracaju""]";Limpeza de mapa (robô não limpou);;Jucyelle;00:05;INC3947751;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3947804;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Campos""]";Limpeza de Mapa (Robô não limpou);;Jucyelle;00:05;INC3947974;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Joao Pessoa (Paraiba)""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3947885;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Maua""]";Robô não limpou;;Marcela;00:03;INC3947887 ;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Volta Redonda""]";Limpeza de mapa (robô não limpou);;Jucyelle;00:05;INC3947826;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Robô não limpou;;Marcela;00:03;INC3947856;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Nova Friburgo""]";Limpeza de Mapa (robô não limpou);;Jucyelle;00:05;INC3947815;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Rio de Janeiro""]";Robô não limpou;;Marcela;00:05;INC3947783;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Alfenas""]";Robô não limpou;;Marcela;00:05;INC3947768;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Aracaju""]";Robô n limpou;;Marcela;00:05;INC3947760;;;False
02/11/2023;Promax;Limpeza de Mapa;"[""Salto (Jundiai)""]";Robô não limpou;;Marcela;00:05;INC3947612;;;False
01/11/2023;Cora;Pedido Sem Faturar;"[""Cuiaba""]";"Identificamos 2 pedidos na placa RTE6D51 que não tiveram suas NFs emitidas pois foram anulados da Cora.  	OBS: Faturamento para o dia 03/11";;Jucyelle;00:20;;;;False
01/11/2023;Cora;Pedido Sem Faturar;"[""Itaperuna""]";"Identificamos que o pedido de comodato 86018 ficou com status ""aguardando emissão de nota fiscal"", onde o mesmo ficou preso na rotina 03.01.17 do promax e não faturou de forma automática";;Jucyelle;00:30;;;;False
01/11/2023;Promax;Limpeza de Mapa;"[""Camboriu""]";Limpeza de mapa;;Bruna;00:05;INC3942477;;;False
01/11/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
01/11/2023;Promax;Limpeza de Mapa;"[""Pelotas""]";Robô não limpou;;Jaquiel;00:05;INC3942102;;;False
01/11/2023;Promax RDA;Migração;"[""Revenda""]";Migração Revenda;;Jaquiel;02:30;;;;False
01/11/2023;Promax;Carga Pocket;"[""Todas as GEOs""]";Verificar Cargas;;Jaquiel;00:40;;;;False
01/11/2023;Promax;Flag Pen. Log/Fin;"[""Uberaba""]";Emissão de vale;;Bruna;00:05;;;;False
01/11/2023;Promax;Flag CDD S/ Fat;"[""CDDs S/ Fat""]";Marcar CDDs Sem faturamento;;Jucyelle;00:40;;;;False
01/11/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases - 0600h;;Andrei;00:20;;;;False
31/10/2023;Cora;Emissão de Comodatos;"[""Sao Cristovao"",""Uberaba"",""Sete Lagoas""]";Validar se os pedidos de comodato foram faturados (Conforme grupo de comodato AG do teams);;Jucyelle;00:20;;;;False
31/10/2023;Promax RDA;Migração;"[""Revenda""]";Migração Revendas;;Jaquiel;02:00;;;;False
31/10/2023;Promax;Limpeza Fila de Impressão;"[""Todas as GEOs""]";Limpeza preventiva de fila de impressão;;Bruna;00:20;;;;False
31/10/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases - 23:00h;;Bruna;00:20;;;;False
31/10/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases - 05:00h;;Bruna;00:20;;;;False
31/10/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases - 04:00h;;Felipe;00:20;;;;False
31/10/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e Bases - 02:00h;;Felipe;00:20;;;;False
31/10/2023;Promax;Erro Att. Diária;"[""Feira de Santana""]";Arquivo alocado travando att. diária;;Bruna;00:05;;;;False
31/10/2023;Promax;Interfaces & Bases;"[""Todas as GEOs""]";Interfaces e bases - 01:00h;;Andrei;00:20;;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Monique;00:05;INC3935126;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Diadema""]";Limpeza de mapa;;Monique;00:05;INC3935048;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Bruna;00:10;INC3935032;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Cebrasa""]";Limpeza de mapa;;Bruna;00:05;INC3935024;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Brasilia XB""]";Limpeza de mapa;;Bruna;00:05;INC3934958;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Salvador""]";Limpeza de mapa;;Felipe;00:05;INC3934940;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Natal""]";Limpeza de mapa;;Felipe;00:05;INC3934910;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Joao Pessoa (Paraiba)""]";Limpeza de mapa;;Monique;00:05;INC3934865;;;False
31/10/2023;Promax;Limpeza de Mapa;"[""Florianopolis (Sao Jose)""]";Limpeza de mapa;;Monique;00:05;INC3934785;;;False
